partnerId,partnerName,centerId,address,pincode,locality,Remarks 
863,Aarthi Scans And Labs,10734,"22/1 PUTHUKOTTAI ROAD , OPPSITE ROHINI HOSPITAL, THANJAVUR",613007,THANJAVUR,
863,Aarthi Scans And Labs,10735,"177, Trivandrum Rd, Vannarpettai, Tirunelveli, Tamil Nadu 627003",627003,TIRUNELVELI,
863,Aarthi Scans And Labs,10737,"City Plaza, T.C No. 17/552, near Medical College, Thiruvananthapuram",695011,TRIVANDRUM,
863,Aarthi Scans And Labs,10738,"3533, 2a, Palayamkottai Rd, near V.V.D Signal, Korampallam, Thoothukudi, Tamil Nadu 628008",628008,TUTICORIN,
863,Aarthi Scans And Labs,10790,"No. 14-D, Santhaipettai Street KOVILPATTI Tamil Nadu 628502",628502,KOVILPATTI,
863,Aarthi Scans And Labs,10792,"64, Kamaraj Nagar 2nd Street, Near Old Bustand, Rajapalayam, Tamil Nadu 626117",626117,RAJAPALAYAM,
863,Aarthi Scans And Labs,15209,"Survey No55/E, Solitaire Plaza, Hanuman Nagar, Shilpa Hills, Kondapur, Hyderabad, Telangana 500084",500084,Kondapur,
863,Aarthi Scans And Labs,15255,"183/10B-1, Palayamkottai Road, Chidambaramnagar, Thoothukudi, Tamil Nadu. 17 m from Sundaravilas Sweets & Peanuts, Pin-628008 (India)",628008,Chidambaramnagar,
863,Aarthi Scans And Labs,15257,"A Square Building,22-86 Sy.No 211,Kanukunta,Ramchandrapuram, Hyderabad, Telangana. 11 m from Smile Again, Pin-502032 (India)",502032,BHEL CHANDANAGAR,
863,Aarthi Scans And Labs,16439,"8, Mangaldas Road, Ambavadi Crossing, Ambavadi, Ahmedabad, Gujarat. 1 m from Joint Care Arthroscopy Center, Pin-380006 (India)",380006,Ambavadi,
863,Aarthi Scans And Labs,18483,"XG59+F9, Nagarabhavi Main Rd, 2nd Block, Manasanagar, Chalukya Nagar, Naagarabhaavi, Bengaluru, Karnataka 560072",560072,Chandra Layout Stage 1,
863,Aarthi Scans And Labs,21921,"Graphite India Main Road, Graphite India Main Rd, KEB Colony, Industrial Area, Hoodi, Bengaluru, Karnataka, India",560048,Bengaluru,
863,Aarthi Scans And Labs,21922,"Bannerghatta Road, Bannerghatta Rd, Vijayashri Layout, Syndicate Bank Colony, Omkar Nagar, Hulimavu, Bengaluru, Karnataka, India",560076,Bengaluru,
863,Aarthi Scans And Labs,24695,"Annai Towers, Annai Towers, Vannanthurai, Besant Nagar, Chennai, Tamil Nadu 600090, India",600090,Chennai,
863,Aarthi Scans And Labs,24696,"AARTHI SCANS AND LABS - K.R.PURAM, Krishna Theatre, ROAD, Basavanapura Main Rd, Manjunatha Layout, Krishnarajapuram, Bengaluru, Karnataka 560036, India",560036,Bengaluru,
863,Aarthi Scans And Labs,24697,"AARTHI SCANS & LABS | HENNUR | DIAGNOSTIC CENTER, NO10,11 Ground Floor 6 Cross street outer ring road Hbr layout, HBR Layout 4th Block, Hennur Gardens, Bengaluru, Karnataka 560043, India",560043,Bengaluru,
912,Health Plus Diagnostic & Imaging Centre,859,"S63, Greater Kailash Part 1, Opposite M block Market, New Delhi, Delhi 110048",110048,Greater Kailash 1,
914,Prima Diagnostics,861,"4/16, 9th Main Road Next to Jos Alukkas &, opp. to Yes Bank, Jayanagar East, Bengaluru",560011,Jayanagar,
914,Prima Diagnostics,862,"#28/4, Siddapura Village, Varthur - Whitefield main road Landmark: Next to Mainland China,Varthur Rd",560066,Whitefield,
914,Prima Diagnostics,863,"93,1st A Main Rd, Sector A,Yelahanka Satellite Town,Yelahanka,Bengaluru 560064",560064,Yelahanka New Town,
914,Prima Diagnostics,865,"82/8, DODDAKANNELLI VILLAGE, VARTHUR HOBLI, BANGALORE, 562125	",562125,Sarajpur,
914,Prima Diagnostics,867,"No, 828, Jawarharlal Nehru Road 3rd Stage, BEML Layout, RR Nagar, Bengaluru, Karnataka 560098",560098,RB Nagar,
914,Prima Diagnostics,9788,"Gold Sand Building 82/8, 1st Floor, Doddakannelli Village Varthur, Landmark:, near Wipro Gate, Uttarahalli Hobli, Bengaluru, Karnataka 562125",560035,Halanayakana Halli,
914,Prima Diagnostics,18157,"""4/16, 9th Main, 3rd Block, Jayanagar, Bengaluru, Karnataka - 560011""",560029,Jayanagar East,
914,Prima Diagnostics,18161,"97, Champaka, Doddakallasandra Village,Kanakapura Rd,Munireddy Layout,Uttarahalli Hobli, Bengaluru,Karnataka-560062",560062,Raghuvanahalli,
914,Prima Diagnostics,21795,"Prima Diagnostics - BTM Layout, 802, WARD NO 65, BBMP Khata:, 65-94-802, 7th Cross Rd, BTM 2nd Stage, BTM Layout, Bengaluru, Karnataka 560076, India",560076,Bengaluru,
933,Dr. Sharma Diagnostic Center,895,"17 B/1, DB GUPTA ROAD, ANAND PARBAT, Karol Bagh, Delhi, 110005",110005,Karol Bagh,
934,Sarvodaya Medicentre,871,"B19, Greater Kailash Enclave I, Greater Kailash, New Delhi, Delhi 110048",110048,Greater Kailash Enclave 1,
934,Sarvodaya Medicentre,872,"Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad, Haryana 121006",121006,Sector 8,
934,Sarvodaya Medicentre,873,"Gopi Colony, Old Faridabad, Faridabad Sec 19, Haryana 121002",121002,Sector 19,
934,Sarvodaya Medicentre,9503,"Sarvodaya Hospital, Sector 16C, Gaur City 2, Greater Noida, Uttar Pradesh 201009",201318,Sector 16C,
934,Sarvodaya Medicentre,13495,"Sector-19, Gopi Colony, Faridabad-121001",121001,Faridabad,
934,Sarvodaya Medicentre,14445,"Sector 16C, Gaur City 2, Greater Noida, Uttar Pradesh 201009",201009,Shaberi Village,
934,Sarvodaya Medicentre,16317,"Sarvodaya NRCH Imaging Centre, NORTHERN RAILWAY CENTRAL HOSPITAL, Basant Ln, Railway Colony, Paharganj, New Delhi, Delhi 110055",110055,Paharganj,
934,Sarvodaya Medicentre,21661,"Sarvodaya NDMC Imaging Centre, Moti Bagh 1, Block F, North West Moti Bagh, New Delhi, Delhi 110021, India",110021,New Delhi,
937,Medanta,14043,"CH Baktawar Singh Rd, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122001",122001,Sector 38,
937,Medanta,14432,"E-18, Block E, Defence Colony, New Delhi, Delhi 110024",110024,Defence Colony,
937,Medanta,15190,"Building No, 10C, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002",122008,DLF Cyber City,
951,Motherhood Hospital,5185,"S. No 13/1A/1E/2, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra 411014",411014,Kharadi,
983,Chandan Diagnostic,891,"1 Indra Deep Complex, Faizabad Rd, Sanjay Gandhi Puram, Lucknow, Uttar Pradesh 226016",226016,Indira Nagar,
983,Chandan Diagnostic,1252,"Kamnath Market, Hospital Road Lakhimpur.",262701,Lakhimpur,
983,Chandan Diagnostic,5245,"55/23/1, Kamla Nehru Road, Near Manmohan Park Old Katra, Prayagraj, Uttar Pradesh 211002",211002,Colonel Ganj,
983,Chandan Diagnostic,5246,"56,New Road, MKP Chowk,NearHeritage School, Dehradun Uttarakhand 248001",248001,MKP Chowk,
983,Chandan Diagnostic,5248,"beside KVM Public School, Heera Nagar, Haldwani, Uttarakhand 263139",263139,Haldwani Cum Kathgodam,
983,Chandan Diagnostic,5249,"Plot No:-1051,Near Utsav Garden,Opp. Vishal Mega Mart,Nainital Road, Haldwani",263139,Vishal Mega Mart,
983,Chandan Diagnostic,5250,"24/22, Vrindavan Bhavan, Mall Rd, Karachi Khana, Near L.I.C. Building, General Ganj, Kanpur, Uttar Pradesh 208001",208001,General Ganj,
983,Chandan Diagnostic,5255,"LDA Stadium, B 1/2, Road, near Sangam Chauraha, Sector B, Sector-A, Sector J, Aliganj, Lucknow, Uttar Pradesh 226024",226024,Aliganj,
983,Chandan Diagnostic,5256,"2/1,Vijay Khand ,Near MithaiWala Chauraha, Gomti Nagar, Lucknow Uttar Pradesh",226010,Gomti Nagar,
983,Chandan Diagnostic,5259,"D-63, 99, Shivaji Nagar Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010",221010,Mahmoorganj,
983,Chandan Diagnostic,5262,"Bus Station Rd, Azad Nagar, gonda, Janki Nagar, Uttar Pradesh 271001",271001,Janki Nagar,
983,Chandan Diagnostic,5264,"chandan diagnostic centre, chatra sangh chauraha, near pulse hospital, Bansgaon Colony, Paidleganj, Gorakhpur, Uttar Pradesh 273001",273001,Paidleganj,
983,Chandan Diagnostic,5265,"OPP KOTWALI ALIGANJ ,ROAD GOLA GOKARANNATH (KHERI) 262802",262802,GOKARANNATH,
983,Chandan Diagnostic,8738,"460/1,Ward No:-24,Canal Road, Rae Bareli, Uttar Pradesh-229001",229001,Indira Nagar,
983,Chandan Diagnostic,8744,"Tulsidas Marg, Tulsidas Marg, Chowk, Lucknow, Uttar Pradesh, India",226003,Lucknow,
983,Chandan Diagnostic,8748,"Mukut Complex, Opposite District Hospital. Faizabad Uttar Pradesh 224001",224001,Faizabad,
983,Chandan Diagnostic,8751,"Kamnath Market, Hospital Road Lakhimpur. Uttar Pradesh 262701",262701,Lakhimpur,
983,Chandan Diagnostic,8753,"CP-143 Sector D1 LDA Colony Near LIC Building Zonal Park Alambagh, Lucknow Uttar Pradesh 226012",226012,Ashiana,
983,Chandan Diagnostic,8759,"GIC Chauraha, Butts Ganj, Sitapur Uttar Pradesh 261001",261001,Sitapur,
983,Chandan Diagnostic,8761,"262,Lajpat Nagar,Kotwali Road,Barabanki",225001,Barabanki,
983,Chandan Diagnostic,16086,"Plot No. 41 Model Town ISCON Road Khejdo Kabas Mansarovar Jaipur, Rajasthan -  ",302020,Jaipur Rajasthan,
983,Chandan Diagnostic,18398,"Arya samaj Mandir Building, Mallital,, Pin-263001 (India)",263001,Mallital,
983,Chandan Diagnostic,18693,"HG COMPLEX, HG COMPLEX, 455/6, Gokul Nagar, DLW Colony, Chitaipur, Kanchanpur, Varanasi, Uttar Pradesh 221005, India",221005,Kanchanpur,
983,Chandan Diagnostic,19710,"Chandan Diagnostic Center, Patna, A-31 P.C Colony Besides Old Tiwari Bechar (Gravity Mall, Kankarbagh Main Rd, PC Colony, RBI Flats Colony, Bankman Colony, Patna, Bihar 800020, India",800020,Patna,
983,Chandan Diagnostic,22020,"Mannipuram, Mannipuram, Char Imli, Bhopal, Madhya Pradesh 462016, India",462016,Bhopal,
983,Chandan Diagnostic,25082,"Block E, Block E, Prashant Vihar, Sector 14, Rohini, Delhi, 110085, India",110085,Delhi,
983,Chandan Diagnostic,25083,"U-20, U-20, Shankar Nagar, Raipur, Chhattisgarh 492001, India",492001,Raipur,
1033,Apple Imaging Centre,898,"H10, Block H, Hauz Khas, New Delhi, Delhi 110016",110016,Green Park Extension,
1033,Apple Imaging Centre,4512,"H10, Block H, Hauz Khas, New Delhi, Delhi 110016",110016,Hauz Khas,
1058,Simira Unipath Diagnostics -karanjade,3790,"Plot No F, Shop No 25, Vighnahar Complex, 72, opposite Kotak Bank, Sector 12, Kharghar, Navi Mumbai,",410210,Kharghar,
1058,Simira Unipath Diagnostics -karanjade,4030,"# 001/1, Madhu Apartment Plot no -1, Sector-11, New Panvel Navi Mumbai, Maharashtra 410206",410206,New Panvel East,
1058,Simira Unipath Diagnostics -karanjade,4253,"Plot No 164, Sai Vrindavan CHS, Shop No 2 Sector 4, Karanjade, Panvel Navi Mumbai, Maharashtra 410206",410206,Karanjade,
1058,Simira Unipath Diagnostics -karanjade,4254,"Shop No. G20, Amarante Chs Ltd. Plot no. 4, Sector 9E, Kalamboli, Near Dmart, Navi Mumbai, Maharashtra 410218",410218,Kalamboli,
1058,Simira Unipath Diagnostics -karanjade,4255,"CHS Plot No 68,69, Shree Chamunda Harmony, Shop No 20, Sector 18, Kamothe",410209,Kamothe,
1058,Simira Unipath Diagnostics -karanjade,4256,"Vighnahar Complex, Shop No 25 Plot No F - 72, Sector - 12, Opposite Kotak Bank, Kharghar Navi Mumbai, Maharashtra",410210,Kharghar,
1058,Simira Unipath Diagnostics -karanjade,7329,"SIMIRA DIAGNOSTICS - KARANJADE, Plot No 164, Sai Vrindavan CHS, Shop No 2 Sector 4, Karanjade, Panvel, Navi Mumbai, Maharashtra 410206, India",410206,Navi Mumbai,
1058,Simira Unipath Diagnostics -karanjade,17550,"Plot No F, Shop No 25, Vighnahar Complex, 72, opposite Kotak Bank, Sector 12, Kharghar, Navi Mumbai,",410210,Kharghar,
1083,AROGYA,20023,"AROGYA DIAGNOSTICS & HEALTH CHECK-UP CENTRE, Nalbari-Hajo-Guwahati Rd, Santipur, Nalbari, Assam 781335, India",781335,Nalbari,
1089,DELHI MRI HAUZ KHAS,908,"1, Hauz Khas Road, Block M, Hauz Kha M-2, Sri Aurobindo Marg, Block M, Kharera, Hauz Khas, New Delhi",110016,Hauz Khas,
1114,Jeevan Janch Ghar,920,Sonawati Colony. Dumra Road  Sitamarhi.Bihar,843301,Dumra Road,
1114,Jeevan Janch Ghar,14367,Sonawati Colony. Dumra Road  Sitamarhi.Bihar,843302,Mehsaul,
1117,MOLECULAR IMAGING & THERAPY,915,"Plot no 14, Duplex Flats, Block P, Sector 23, Sanjay Nagar, Ghaziabad, Uttar Pradesh 201002",201002,Sanjay Nagar,
1117,MOLECULAR IMAGING & THERAPY,13668,"""Dwarka Mor, Near Metro Piller no 799  Delhi 110059 """,110059,"""Near Metro Piller no 799 """,
1117,MOLECULAR IMAGING & THERAPY,24787,"h, 2, Green Park Ext Rd, h, 2, Green Park Ext Rd, Block H, Green Park Extension, Green Park, New Delhi, Delhi 110016, India",110016,New Delhi,
1118,"MOLECULAR IMAGING & THERAPY ,DELHI",916,"27, in front of Metro Pillar Number 196, Paschim Vihar Extension, Delhi, 110063",110063,Paschim Vihar,
1122,Alana Rehabilitation and Diagnostic Centre,1146,"RIMS SUPER SPECIALITY HOSPITAL, MG6G+7VJ RIMS Hospital, 13-10, Dasnapur, Sapthagiri Colony, Saraswathi nagar, chaitanyapuri, Adilabad, Telangana 504001, India",504001,Adilabad,
1129,Bhansali Multispeciality Hospital,919,"Vakil Line, Main Road, Achalpur City, Amravati - 444806, Near Paratwada Police Station,Paratwada",444806,Achalpur,
1129,Bhansali Multispeciality Hospital,10359,"Vakil Line, Main Road, Achalpur City, Amravati - 444806, Near Paratwada Police Station,Paratwada",444805,Achalpur,
1133,A.M.B Memorial Diagnostic,922,Juran chapra Zila parisad market near vishal mega mart kaniska hotel,842001,Juran Chapra Road,
1133,A.M.B Memorial Diagnostic,3144,Juran chapra Zila parisad market near vishal mega mart kaniska hotel,842001,Motijheel,
1133,A.M.B Memorial Diagnostic,7380,Juran chapra Zila parisad market near vishal mega mart kaniska hotel,842005,Atardah,
1133,A.M.B Memorial Diagnostic,15244,Juran chapra Zila parisad market near vishal mega mart kaniska hotel,842001,Juran Chapar,
1134,Sampoorn Patho Lab,923,"Sharda Sewa Sadan, Opp. Kendriya Vidyalya Gate No. 1, Sachiwalya Colony, Kankarbagh, Patna, Bihar",800020,Kankarbagh,
1134,Sampoorn Patho Lab,15243,"Sharda Sewa Sadan, Opp. Kendriya Vidyalya Gate No. 1, Sachiwalya Colony, Kankarbagh, Patna, Bihar",800020,Kankarbagh,
1135,Aparna Dantam Nursing home,3750,"Dantam Street Door No 13-3-327, Palasa ,Palasa Kasibugga",532222,Palasa,
1136,Vithai Hospital & Research Center,924,"Jalna Road, National Highway 211, Jirewadi, Beed - 431122, Near Lahane Farm, Anandwadi",431122,Jirewadi,
1139,Sai Shraddha Multi Speciality Hospital,928,"Army Naka Opposite Satya Sai Mangal Karyalay Sindhi Colony Road, Yavatmal Town, Yavatmal - 445001",445001,"Om Colony Gate, Yavatmal town",
1139,Sai Shraddha Multi Speciality Hospital,13486,"Arni Road, Wadgaon, Yavatmal, Yavatmal District, Maharashtra. 263 m from Zilla Parishad Primary School Bhisni, Pin-445001 (India)",445001,Yavatmal,
1141,Parakh Diagnostics,929,"Kargoan Ji Road, opposite Medical College, Jhansi, Uttar Pradesh 284128",284001,Kargoan Ji Road,
1142,Kama Path Labs,930,"27/2, Chandralok Colony, Aliganj, Lucknow, Uttar Pradesh 226024",226024,Aliganj,
1144,Spectrum Diagnostic Centre,3984,"Spectrum Diagnostic center, Suyojit Trade center, opposite Rajiv Gandhi Bhavan, Sharanpur Road - 422002",422002,Sharanpur Road,
1145,Udaya Diagnostic Centre,933,"Faizabad - Allahabad Rd, Manas Nagar, Faizabad, Uttar Pradesh 224133",224133,Faizabad,
1147,Bharti Hospital Mathura,935,"Sonkh Road, Krishna Nagar, Mathura, Uttar Pradesh, Pin-281001 (India)",281004,Krishna Nagar,
1148,Accu Dot Health Care,936,"H 4, Opp. N.G Showroom, Sector 11, Noida, Uttar Pradesh, Pin Code -201301",201301,Sector 11,
1154,Sukale Nursing Home,940,"Sukale Nursing Home, 779-A/8, Raigad Road, Dasturi Rd, Naka, Mahad, Maharashtra 402301",402301,Mahad,
1156,Sai Suman Hrudayalaya & Critical Care Hospital,942,"Tajane Mala, New Nagar Road, Sangamner, Maharashtra, Maharashtra, Pin-422605 (India)",422605,Vidya Nagar,
1158,Mahaveer Hospital And Medical Research Centre,943," Shree Krishana Peth, Amravati, Maharashtra. , Pin-444601 (India)",444601,Shree Krishana Peth,
1161,Karwa Hospital,947,"Karwa Hospital Post office road near Shivaji statue opposite telephone exchange, Jalna 431203",431203,Jalna MIDC Phase 3,
1162,Kadam Laboratory,948," Behind ST Stand,Opposite to SBI(ADB, Sadar Bazar, Satara, Maharashtra 415001",415001,Sadar Bazar,
1162,Kadam Laboratory,3427,"Behind ST Stand,Opposite to SBI(ADB Sadar Bazar Satara, Maharashtra 415001",415001,Sadar Bazar,
1163,Vandana Diagnostics,949," Behind Itwari bazaar, Naya ganz  Naya Ganj, Kostapara  DC PHONE 9993309433//9425252730 Pincode: 496001 , (Tewari bajar bijli office ke samne wali gali)",496001,"Kostapar,Tarpali",
1165,Sharanatha Clinical Laboratory,951,"Sharanathe Clinical Lab  Sutar Complex, Mayani Road,  Vita - Khanapur - Sangli 415311",415311,"sutar complex, Mayani Road",
1166,Lok Sewa Hospital,955,"1-B, Kamla Nehru Nagar-1, Jodhpur, Rajasthan-342008",342009,Kamla Nehru Nagar-1,
1167,Amma Hospital,952,"Madhava Nagar, Beside Shivaramalayam, Nandyal Road, Kurnool",518002,Kurnool,
1167,Amma Hospital,15187,"Madhava Nagar, Beside Shivaramalayam, Nandyal Road, Kurnool",518002,Doctors Colony,
1173,Orbit Healthcare and Diagnostic Centre,958,"325/11, old railway road , opposite gupta medicos , gurgoan haryana, 122001",122001,Old railway road,
1173,Orbit Healthcare and Diagnostic Centre,7608,"325/11, old railway road , opposite gupta medicos , gurgoan haryana, 122001",122001,old railway road,
1174,Shishra Specialty Center,3146,"WHF3+J8R, 8 Block, 3rd Phase, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085",560085,Banashankari Stage 3,
1175,Mithila Diagnostic,959,"Kishori Lal Chowk, Madhubani, Bihar, Pin-847211 (India)",847211,Kishori Lal Chowk,
1175,Mithila Diagnostic,17830,"Kishori Lal Chowk, Madhubani, Bihar, Pin-847211 (India)",847211,Bara Bazar,
1176,Crystal Diagnostics,960,"10-13-514,reddyand Reddycolony, tirupati,517501, Pin-517501 (India)",517501,reddyand Reddycolony,
1179,Panvel Hospital,4044,1st Floor Riddhi Siddhi Plaza  Plot no. 260A Uran Naka . Old Panvel Navi Mumbai Pin Code-.410206,410206,Old Panvel,
1179,Panvel Hospital,17405,"Office No. 101-104, Riddhi-Siddhi Plaza, Plot No.260A Uran Naka, Old Panvel,Mumbai, Pin-410206 (India)",410206,Panvel,
1182,Sri Yashoda Diagnostic Center,972,"Doctor's Colony, Miryalaguda, Dist. Nalgonda",508207,Doctor's Colony,
1184,Dr D Raghu Raman Hospital,967,"Dr Raghuraman Hospital, H.NO 2-3-106, bOYAWADA, Land mark ,Kaman chowrasta, Kari, Pin-505001 (India)",505001,Kaman chowrasta,
1186,Pearl Diagnostic,969,"plot 52 Forest Park Road, unit 6 , near SBI bank Forest Park Rd, Forest Park, Bhubaneswar,  Odisha, India Pincode: 751009",751009,Bhubaneswar,
1187,Pathcare Centre,970,"Opp. Dr. D.N Srivastav, Besided Dehli Chashma Store, Adda No. 3, Hospital Road, S Pin-841226 (India)",841226,Hospital Road,
1191,Sinhagad Pathology Laboratory,974,"Opposite Abhiruchi Mall, Sinhgad Rd, Vadgaon Budruk, Pune, Maharashtra 411041",411041,Vadgaon Budruk,
1193,Rama Krishna Multi Speciality Hospital And Research Centre,977,"Sheela Choudhary Road, Sheela Choudhary Rd, VIP Colony, Talwandi, Kota, Rajasthan 324005, India",324005,Kota,
1193,Rama Krishna Multi Speciality Hospital And Research Centre,8883,"257-A, Sheela Choudhary Rd, New Rajeev Gandhi Nagar, VIP Colony, Talwandi, Kota, Rajasthan 324005",324005,Talwandi,
1193,Rama Krishna Multi Speciality Hospital And Research Centre,15335,"257 A Talwandi, Opp Hdfc Bank,Sheela Choudhary Road, Kota",324005,Talwandi,
1195,S R Diagnostics,979,"45, Ajmer Pulia, Ashok Pura, Sodala, Jaipur, Rajasthan. 24 m from Nisheet Dhoka Clinic, Pin-302019 (India)",302019,Sodala,
1196,Vijay Clinic Xray And Dc,980,"1180, Sector-11 Hiran Nagri, Near Paras Cinema, near Agarwal Dharamshala Udaipur Rajasthan 313002",313002,Central Area,
1197,Shri Krishna Diagnostic Centre,981,"City Hospital , 4 subhash Nagar, N.E.B near Agrasen Circle Alwar",301001,Jyoti Nagar,
1200,Kumaun Pathology Laboratory,983,"34/1 D1 D2 lane-2 Doctors colony Civil Lines, Civil Lines, Rudrapur, Uttarakhand 263153",263153,Civil lines,
1203,Absolute Diagnostic Centre,986,"42/16, NSC Bose Road, Regent Colony, Kolkata, West Bengal, Pin-700040",700040,NSC Bose Road,
1205,Madona Pathological Laboratory,988,"Bordoloi Avenue, Jalan Nagar Colony, Dibrugarh, Assam 786005",786003,Jalan Nagar Colony,
1209,TESLA DIAGNOSTICS (PD),991,"Sy.No. 37, 2nd Floor,Ektha Pearl Complex, Above Ratnadeep Super Market,   Kondapur, Hyderabad-84",500084,Kondapur,
1209,TESLA DIAGNOSTICS (PD),22015,"Tesla Diagnostics center in ISNAPUR, Plot no:41, X Road, beside Maxcare Hospital, Isnapur, Hyderabad, Telangana 502307, India",502307,Hyderabad,
1211,Shyam Baba Health Care,1010,"Swami Vivekanand Road, Swami Vivekanand Rd, Adampur, Bhagalpur, Bihar, India",812002,Bhagalpur,
1211,Shyam Baba Health Care,11306,"Near Sarada Chitra Mandir, Vivekananda Road,Bhagalpur, Pin-812002(India)",812001,Budha Nath,
1213,Chandra Nursing Home,1009,ayurvedic medical college bhandiwal near water tank  pin code 823001,823001,Vishnupad,
1213,Chandra Nursing Home,7633,"Near Dandibag More Vishnupad Near Dandibag More,Vishnupad,Gayak, Pin-823001 (India)",823001,Vishnupad,
1213,Chandra Nursing Home,10363,"Near Dandibag More Vishnupad Near Dandibag More,Vishnupad,Gayak, Pin-823001 (India)",823001,Pantnagar,
1215,Mahesh Hospital,1059,"213, Professor Colony Street Number 2, Shamsher Nagar, Sirhind, Punjab 140406",140406,"Shamsher Nagar,",
